,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000148798.11,141.511541,4.389092617,0.381700584,11.49878414,1.34E-30,2.18E-29
ENSG00000250546.6,19.81748769,6.003725707,0.52237563,11.49311983,1.43E-30,2.32E-29
ENSG00000143858.12,185.061575,2.817430721,0.245164497,11.49200133,1.45E-30,2.35E-29
ENSG00000137575.12,10865.79313,-0.874734797,0.076129206,-11.49013429,1.48E-30,2.40E-29
ENSG00000176659.9,148.3395795,3.099774424,0.26982019,11.48829679,1.51E-30,2.45E-29
ENSG00000267073.1,10.29870679,5.606343476,0.488117967,11.48563228,1.56E-30,2.53E-29
ENSG00000177119.16,4347.579377,-0.950515814,0.082761448,-11.48500699,1.57E-30,2.55E-29
ENSG00000270557.1,16.37765789,2.269355685,0.197690318,11.47934665,1.68E-30,2.72E-29
ENSG00000125885.13,309.7881872,1.191175918,0.103791182,11.47665819,1.73E-30,2.80E-29
ENSG00000232434.2,217.6527625,1.516191342,0.13211584,11.47622679,1.74E-30,2.81E-29
ENSG00000144711.16,3399.409807,-0.866257238,0.075489146,-11.47525558,1.76E-30,2.84E-29
ENSG00000263513.5,18.97201878,2.747526881,0.239504811,11.4716981,1.83E-30,2.96E-29
ENSG00000074276.10,115.2243336,3.468790964,0.302399824,11.47087625,1.85E-30,2.99E-29
ENSG00000120669.16,36.28530448,4.439620879,0.387101689,11.46887498,1.89E-30,3.06E-29
ENSG00000185760.17,220.9942981,2.681845731,0.233947609,11.46344576,2.01E-30,3.25E-29
ENSG00000108823.16,246.3721417,-2.008455763,0.175208995,-11.46320004,2.02E-30,3.26E-29
ENSG00000240184.7,748.824147,-1.551998942,0.135394937,-11.46275468,2.03E-30,3.28E-29
ENSG00000120907.18,32.13032426,-3.422711252,0.298602007,-11.46245225,2.04E-30,3.29E-29
ENSG00000225680.1,6.270917892,4.739624452,0.41366342,11.45768327,2.15E-30,3.47E-29
ENSG00000226252.1,10.93753534,-2.443700253,0.213284778,-11.45745268,2.16E-30,3.48E-29
ENSG00000104695.13,4344.532168,-0.822549963,0.071806753,-11.45505016,2.22E-30,3.58E-29
ENSG00000108106.14,868.5356812,1.719189333,0.150091079,11.45430726,2.24E-30,3.60E-29
ENSG00000147509.14,90.62673211,2.900353368,0.253210588,11.45431314,2.24E-30,3.60E-29
ENSG00000117877.11,185.715831,1.171904362,0.102320812,11.4532356,2.27E-30,3.65E-29
ENSG00000171819.5,28.30235236,-3.47047579,0.303068995,-11.45110799,2.32E-30,3.73E-29
ENSG00000073536.18,842.3299625,0.932201102,0.081432015,11.44759954,2.42E-30,3.89E-29
ENSG00000180061.10,189.8549163,-1.820073563,0.159006206,-11.44655673,2.45E-30,3.93E-29
ENSG00000114166.8,1187.649267,-1.119951097,0.097857308,-11.4447364,2.50E-30,4.01E-29
ENSG00000154127.10,795.8986466,-1.621125421,0.141674748,-11.44258551,2.56E-30,4.11E-29
ENSG00000178295.15,652.8639312,1.139959728,0.099626876,11.44229126,2.57E-30,4.12E-29
ENSG00000256940.2,7.554106522,2.717816169,0.237527528,11.44211027,2.58E-30,4.13E-29
ENSG00000119396.11,6291.200278,-0.628349106,0.054920222,-11.44112471,2.60E-30,4.18E-29
ENSG00000287626.1,52.55918987,2.395797315,0.209428216,11.43970645,2.65E-30,4.24E-29
ENSG00000188910.8,558.4290467,3.268670774,0.285744622,11.43913314,2.67E-30,4.27E-29
ENSG00000177732.8,1524.975818,1.338932293,0.117062633,11.43774285,2.71E-30,4.34E-29
ENSG00000131095.13,43.8374067,2.888463363,0.252596549,11.4350864,2.79E-30,4.47E-29
ENSG00000143469.20,46.75784299,4.538403455,0.396911302,11.43430138,2.82E-30,4.51E-29
ENSG00000198183.12,11384.57709,4.868557387,0.425836073,11.43293791,2.86E-30,4.58E-29
ENSG00000138685.17,233.1849064,-2.005311416,0.175411264,-11.43205615,2.89E-30,4.62E-29
ENSG00000264026.2,7.733305137,4.203666849,0.367880843,11.42670768,3.08E-30,4.91E-29
ENSG00000134375.11,2802.043327,0.820207145,0.071783187,11.42617352,3.09E-30,4.94E-29
ENSG00000167130.18,1045.082995,0.870333657,0.076181751,11.42443754,3.16E-30,5.04E-29
ENSG00000273132.1,19.96779445,2.783744655,0.243700189,11.4228252,3.22E-30,5.13E-29
ENSG00000170145.5,2878.808392,-0.979887504,0.085787071,-11.42232143,3.23E-30,5.15E-29
ENSG00000229656.7,27.89991114,3.364414617,0.29460908,11.41992847,3.33E-30,5.30E-29
ENSG00000112367.12,1133.78159,-0.847312447,0.074203939,-11.41869901,3.37E-30,5.37E-29
ENSG00000223572.10,113.2552076,2.857619149,0.250282133,11.41759148,3.42E-30,5.44E-29
ENSG00000146757.14,579.2612226,1.029947678,0.090208905,11.41736148,3.42E-30,5.45E-29
ENSG00000120833.14,1340.688198,-1.966994429,0.172287263,-11.41694628,3.44E-30,5.47E-29
ENSG00000186074.19,530.419165,-1.764074959,0.154540369,-11.41497827,3.52E-30,5.59E-29
ENSG00000198682.13,4534.53416,-1.47092129,0.128899042,-11.41142145,3.67E-30,5.82E-29
ENSG00000172476.4,56.05992826,-1.665211501,0.145928176,-11.41117188,3.68E-30,5.84E-29
ENSG00000286522.2,14.67936846,5.156424224,0.451977707,11.40858087,3.79E-30,6.01E-29
ENSG00000138794.10,1129.15967,0.941450059,0.082543182,11.40554604,3.92E-30,6.22E-29
ENSG00000113966.10,386.4535714,-1.01505849,0.089000833,-11.40504481,3.95E-30,6.25E-29
ENSG00000235029.1,16.47082282,3.077946665,0.269891985,11.40436485,3.98E-30,6.30E-29
ENSG00000100225.18,4390.970716,-0.531070196,0.046577281,-11.40191503,4.09E-30,6.48E-29
ENSG00000196335.13,258.3531738,2.03502588,0.178503164,11.40050313,4.16E-30,6.58E-29
ENSG00000287431.1,71.97133393,1.772351233,0.155470673,11.39990713,4.19E-30,6.62E-29
ENSG00000182667.14,990.2495306,-2.094081478,0.183758373,-11.3958425,4.39E-30,6.94E-29
ENSG00000074582.15,899.7209631,0.754694103,0.066239919,11.39334281,4.51E-30,7.13E-29
ENSG00000196550.10,45.16191797,1.944548526,0.170689422,11.39232007,4.57E-30,7.21E-29
ENSG00000205581.11,6973.83928,0.731284073,0.064195711,11.39147865,4.61E-30,7.28E-29
ENSG00000225880.5,26.32296235,1.62764534,0.142887211,11.39111978,4.63E-30,7.31E-29
ENSG00000101347.10,6212.597531,-1.18463743,0.104015444,-11.38905327,4.74E-30,7.48E-29
ENSG00000085514.16,616.0273456,-1.514263562,0.132960197,-11.38884865,4.75E-30,7.49E-29
ENSG00000140090.18,73.45449223,-1.981576725,0.174028099,-11.38653319,4.88E-30,7.69E-29
ENSG00000154548.9,99.83814795,2.124418455,0.1866406,11.38240264,5.12E-30,8.06E-29
ENSG00000188372.15,267.5455402,1.863684566,0.163736346,11.38222889,5.13E-30,8.07E-29
ENSG00000143382.15,1221.851805,-1.802976069,0.158419103,-11.38105211,5.20E-30,8.18E-29
ENSG00000130935.10,2376.988927,0.744685814,0.065445169,11.37877439,5.33E-30,8.39E-29
ENSG00000076555.15,749.4165456,-1.327929289,0.116709289,-11.37809426,5.38E-30,8.45E-29
ENSG00000267107.8,432.8622636,-2.005380471,0.176254024,-11.37778542,5.40E-30,8.48E-29
ENSG00000012048.23,757.4235404,1.477465209,0.129866567,11.37679423,5.46E-30,8.57E-29
ENSG00000084774.14,3091.358504,1.106879648,0.097301341,11.37579021,5.52E-30,8.67E-29
ENSG00000164778.4,33.17292054,4.214660739,0.370523148,11.37489187,5.58E-30,8.75E-29
ENSG00000240204.3,180.0619766,2.783466739,0.244819373,11.36947089,5.93E-30,9.31E-29
ENSG00000198807.13,616.7368661,2.709664106,0.238405687,11.36576959,6.19E-30,9.71E-29
ENSG00000173714.8,13.88765807,-3.048888214,0.268272807,-11.36487984,6.26E-30,9.80E-29
ENSG00000158406.5,415.9935402,2.049341818,0.180352845,11.36295806,6.39E-30,1.00E-28
ENSG00000120211.4,131.6269064,7.579123392,0.667032498,11.36244997,6.43E-30,1.01E-28
ENSG00000169783.13,241.0163069,2.48446302,0.218747371,11.35768176,6.79E-30,1.06E-28
ENSG00000286909.1,34.49237832,1.98627227,0.174906734,11.35617953,6.91E-30,1.08E-28
ENSG00000213185.7,76.97612435,1.563338156,0.137667544,11.35589483,6.93E-30,1.08E-28
ENSG00000198915.12,551.9739018,1.990696534,0.175301909,11.35581778,6.94E-30,1.08E-28
ENSG00000172458.4,76.35711323,-1.575908115,0.138783744,-11.35513478,6.99E-30,1.09E-28
ENSG00000136842.14,183.5251789,-1.761541692,0.155135809,-11.35483614,7.02E-30,1.10E-28
ENSG00000173482.17,2829.921922,-1.397508155,0.123086254,-11.353893,7.09E-30,1.11E-28
ENSG00000128016.7,14584.93086,-1.823288675,0.160590764,-11.3536335,7.11E-30,1.11E-28
ENSG00000133740.11,538.2046999,1.271214712,0.11197104,11.3530669,7.16E-30,1.12E-28
ENSG00000102359.8,1614.804357,1.980820611,0.174532037,11.34932385,7.47E-30,1.16E-28
ENSG00000086015.22,2699.430695,0.950831055,0.083786626,11.3482438,7.57E-30,1.18E-28
ENSG00000230061.2,54.01317898,3.494787088,0.307981655,11.34738718,7.64E-30,1.19E-28
ENSG00000165689.17,1586.108598,0.798054679,0.07033045,11.34721416,7.66E-30,1.19E-28
ENSG00000110887.8,3.533986017,-2.451168553,0.216025959,-11.34663894,7.71E-30,1.20E-28
ENSG00000006377.11,43.54477896,5.01871817,0.442311456,11.34657061,7.71E-30,1.20E-28
ENSG00000144677.15,2762.309465,-1.035472803,0.091259926,-11.3464129,7.73E-30,1.20E-28
ENSG00000161544.10,581.742946,-1.249139264,0.110091262,-11.34639794,7.73E-30,1.20E-28
ENSG00000169962.5,210.0503556,2.213281514,0.195098178,11.34444992,7.90E-30,1.23E-28
ENSG00000145040.4,15.31792478,4.136116808,0.364656582,11.3424987,8.08E-30,1.25E-28
ENSG00000206195.11,155.6311047,2.611337656,0.23031273,11.33822547,8.48E-30,1.32E-28
ENSG00000262468.6,186.6975442,1.445979307,0.127546506,11.33687904,8.62E-30,1.34E-28
ENSG00000167702.13,772.1015482,1.790961066,0.158090148,11.32873291,9.46E-30,1.47E-28
ENSG00000272463.1,65.79623878,-1.727003633,0.152451802,-11.32819428,9.51E-30,1.47E-28
ENSG00000143554.14,1829.9983,-1.316366864,0.116211153,-11.32737112,9.60E-30,1.49E-28
ENSG00000185640.6,17.88154013,-3.114215994,0.274973058,-11.32553139,9.81E-30,1.52E-28
ENSG00000169972.12,458.2951811,1.194937308,0.105516887,11.32460727,9.91E-30,1.53E-28
ENSG00000187531.14,1454.115174,0.961351538,0.084896574,11.32379664,1.00E-29,1.55E-28
ENSG00000214039.9,118.0473073,7.401604055,0.653671622,11.32312281,1.01E-29,1.56E-28
ENSG00000287080.2,12.26323195,5.312307947,0.469186867,11.32237137,1.02E-29,1.57E-28
ENSG00000230978.2,15.07231038,3.730821262,0.329522571,11.32189897,1.02E-29,1.58E-28
ENSG00000223784.2,47.16261186,4.236703935,0.374277281,11.31969304,1.05E-29,1.62E-28
ENSG00000174343.6,145.0091898,4.681395011,0.4135908,11.31890508,1.06E-29,1.63E-28
ENSG00000287784.1,2.401738488,-3.49329737,0.308627253,-11.31882338,1.06E-29,1.63E-28
ENSG00000198358.4,11.26964836,-3.889960646,0.343703273,-11.31778763,1.07E-29,1.65E-28
ENSG00000287778.1,150.5792674,1.977084466,0.174690274,11.3176562,1.07E-29,1.65E-28
ENSG00000274180.1,822.9111504,-1.192606487,0.105377938,-11.31742103,1.08E-29,1.66E-28
ENSG00000149256.16,740.8957956,1.79084975,0.158246544,11.31683321,1.08E-29,1.67E-28
ENSG00000255559.1,19.69323767,2.010510721,0.177711898,11.31331521,1.13E-29,1.73E-28
ENSG00000134940.14,12.00797966,2.673803237,0.236377213,11.31159472,1.15E-29,1.77E-28
ENSG00000143740.14,1577.576295,0.648280702,0.0573113,11.31156851,1.15E-29,1.77E-28
ENSG00000197520.10,177.9712305,3.131132887,0.276827326,11.31077965,1.16E-29,1.78E-28
ENSG00000172037.14,8956.957788,-1.020597632,0.090290029,-11.30354756,1.26E-29,1.93E-28
ENSG00000149503.13,1074.430685,1.228130572,0.108652583,11.30328004,1.26E-29,1.94E-28
ENSG00000146143.19,607.2174096,0.978836405,0.086647943,11.29670674,1.36E-29,2.09E-28
ENSG00000196503.5,60.00451783,2.433557813,0.215439295,11.2957936,1.38E-29,2.11E-28
ENSG00000174306.21,1405.985618,-0.906601664,0.080261972,-11.29553184,1.38E-29,2.12E-28
ENSG00000150967.18,421.8520568,1.290069075,0.114242454,11.2923789,1.43E-29,2.19E-28
ENSG00000114993.17,1803.693643,0.935814041,0.082875989,11.291739,1.44E-29,2.21E-28
ENSG00000251026.2,16.0086211,5.996102196,0.531038128,11.29128377,1.45E-29,2.22E-28
ENSG00000105699.16,11169.60946,1.375540872,0.121829715,11.29068443,1.46E-29,2.23E-28
ENSG00000106263.18,10624.53033,0.941859869,0.083441649,11.28764683,1.51E-29,2.31E-28
ENSG00000138182.15,668.0494593,1.299926056,0.11517104,11.28691779,1.52E-29,2.33E-28
ENSG00000197444.10,153.6472568,3.504937137,0.31055725,11.2859614,1.54E-29,2.35E-28
ENSG00000137076.21,18358.25943,-0.854252191,0.075692004,-11.28589745,1.54E-29,2.35E-28
ENSG00000198286.10,1351.516965,1.840475196,0.163114284,11.28334781,1.59E-29,2.42E-28
ENSG00000184730.11,933.4286538,-1.605923156,0.142403967,-11.27723613,1.70E-29,2.59E-28
ENSG00000236663.1,13.71492456,3.872198695,0.343378685,11.27675907,1.71E-29,2.61E-28
ENSG00000168234.13,1377.483397,1.506405527,0.133595255,11.27589091,1.73E-29,2.63E-28
ENSG00000170577.8,283.6133491,3.283843647,0.291251952,11.27492408,1.75E-29,2.66E-28
ENSG00000163462.18,275.0349002,1.781968454,0.158051317,11.27461943,1.75E-29,2.67E-28
ENSG00000108465.15,367.2152948,1.768427271,0.156863346,11.27368066,1.77E-29,2.69E-28
ENSG00000242078.1,5.800839714,3.392384179,0.300935608,11.27279088,1.79E-29,2.72E-28
ENSG00000147697.9,350.1514629,2.540325545,0.225353837,11.27260835,1.79E-29,2.72E-28
ENSG00000054356.14,105.3793031,3.559821004,0.315805865,11.27218141,1.80E-29,2.74E-28
ENSG00000144524.18,1724.065376,0.670361611,0.059479446,11.27047495,1.84E-29,2.79E-28
ENSG00000142619.4,92.33718627,5.774607548,0.512443182,11.26877623,1.87E-29,2.84E-28
ENSG00000115850.10,61.56598478,4.014872168,0.356345318,11.26680206,1.91E-29,2.90E-28
ENSG00000044574.8,42444.05752,0.884735068,0.078540454,11.26470536,1.96E-29,2.97E-28
ENSG00000134247.10,4154.768854,1.159021463,0.102923005,11.2610535,2.04E-29,3.10E-28
ENSG00000106305.10,666.774276,1.04313421,0.092637406,11.26039963,2.06E-29,3.12E-28
ENSG00000232445.2,56.89238287,2.440322052,0.216727172,11.25988047,2.07E-29,3.14E-28
ENSG00000213088.12,833.4281015,-2.378066213,0.211243958,-11.25744016,2.13E-29,3.22E-28
ENSG00000259772.6,147.7707525,1.863083623,0.165509189,11.25667786,2.15E-29,3.25E-28
ENSG00000235173.7,1579.988254,1.142115749,0.101478135,11.25479645,2.19E-29,3.32E-28
ENSG00000006740.17,1019.195114,-1.649040264,0.14653055,-11.25390071,2.22E-29,3.35E-28
ENSG00000286519.1,22.9573168,3.320981788,0.295100847,11.25371824,2.22E-29,3.35E-28
ENSG00000211456.13,2406.415147,-0.74385564,0.066122251,-11.24970231,2.32E-29,3.51E-28
ENSG00000089225.20,466.9846856,-1.4902626,0.132493438,-11.24782193,2.37E-29,3.58E-28
ENSG00000262115.1,7.257202702,-1.728893478,0.153718895,-11.24711098,2.39E-29,3.61E-28
ENSG00000134253.10,274.4399356,1.306419996,0.116168596,11.24589641,2.43E-29,3.66E-28
ENSG00000204060.7,207.4745684,2.262059206,0.20115201,11.24552127,2.44E-29,3.67E-28
ENSG00000188158.16,760.791208,1.862171724,0.165641686,11.24216836,2.53E-29,3.81E-28
ENSG00000176490.5,274.9130643,2.580619098,0.229578705,11.24067276,2.57E-29,3.88E-28
ENSG00000186191.8,30.52789697,5.411593385,0.481493513,11.23918233,2.62E-29,3.94E-28
ENSG00000272328.1,5.538591899,4.710837565,0.419258469,11.23611785,2.71E-29,4.08E-28
ENSG00000283907.1,213.3657881,3.074694547,0.273675288,11.23482713,2.75E-29,4.14E-28
ENSG00000152402.11,780.4755197,-1.910114261,0.170031193,-11.23390498,2.78E-29,4.18E-28
ENSG00000172731.14,1362.863416,1.161648108,0.103411419,11.23326722,2.80E-29,4.21E-28
ENSG00000176945.17,1915.048361,2.150321925,0.191481486,11.2299208,2.91E-29,4.37E-28
ENSG00000285230.2,265.0810111,1.134737263,0.101058223,11.22854949,2.95E-29,4.43E-28
ENSG00000082996.20,3187.191813,-0.796101629,0.070911269,-11.22672935,3.01E-29,4.52E-28
ENSG00000164458.10,27.43369603,5.560403929,0.495296473,11.22641535,3.03E-29,4.54E-28
ENSG00000109881.17,570.4824089,1.448313138,0.129062967,11.2217561,3.19E-29,4.78E-28
ENSG00000115828.17,2099.106308,2.642242806,0.235473068,11.2209979,3.22E-29,4.82E-28
ENSG00000135775.14,1370.812696,0.7362635,0.065627643,11.21880151,3.30E-29,4.94E-28
ENSG00000119686.10,743.4129892,-1.274984678,0.11366822,-11.21672072,3.38E-29,5.05E-28
ENSG00000205869.2,43.30515785,2.18926428,0.195213338,11.21472697,3.45E-29,5.17E-28
ENSG00000248131.6,27.94816723,8.16786595,0.72832283,11.21462298,3.46E-29,5.17E-28
ENSG00000188092.15,155.5374306,0.996545533,0.088882594,11.21193121,3.56E-29,5.33E-28
ENSG00000274641.2,15.03542603,3.956572999,0.352891887,11.21185593,3.57E-29,5.33E-28
ENSG00000176890.16,233.5683231,1.363775199,0.121639469,11.21161751,3.58E-29,5.34E-28
ENSG00000204021.4,13.39099724,5.838040326,0.520715636,11.21157101,3.58E-29,5.34E-28
ENSG00000171067.11,2303.063429,0.995707236,0.088850108,11.20659573,3.78E-29,5.65E-28
ENSG00000166275.16,1007.434505,-0.933315251,0.083286783,-11.20604278,3.81E-29,5.68E-28
ENSG00000164764.11,268.4796835,-2.270992313,0.202686867,-11.20443737,3.88E-29,5.78E-28
ENSG00000131196.18,811.3021267,-1.154581809,0.103064309,-11.20253771,3.96E-29,5.91E-28
ENSG00000142207.7,2409.516222,1.123922282,0.100330632,11.20218482,3.98E-29,5.93E-28
ENSG00000119812.19,1980.612745,0.638664249,0.057022046,11.200304,4.06E-29,6.05E-28
ENSG00000124126.14,2588.243693,-1.234644404,0.110315548,-11.19193468,4.47E-29,6.65E-28
ENSG00000173786.17,4838.076702,0.763368299,0.06821282,11.19097991,4.51E-29,6.72E-28
ENSG00000071564.17,3538.671863,0.960103536,0.085809884,11.18872898,4.63E-29,6.88E-28
ENSG00000166557.14,6493.039206,1.196341536,0.106924061,11.18870273,4.63E-29,6.88E-28
ENSG00000090534.20,115.395264,3.068377142,0.274264475,11.18765798,4.69E-29,6.96E-28
ENSG00000104067.17,5953.578107,-0.895075959,0.080009667,-11.18709764,4.72E-29,7.00E-28
ENSG00000111684.11,719.1276372,-0.995065768,0.088948035,-11.18704613,4.72E-29,7.00E-28
ENSG00000130305.17,1368.863162,0.967369581,0.086473547,11.18688454,4.73E-29,7.01E-28
ENSG00000137860.12,215.044683,4.50133082,0.402468396,11.18430879,4.87E-29,7.22E-28
ENSG00000111863.13,226.866442,-2.092602791,0.187161924,-11.18070787,5.07E-29,7.51E-28
ENSG00000231683.6,243.0443427,6.248546654,0.558874098,11.18059805,5.07E-29,7.52E-28
ENSG00000149636.16,1046.235501,1.028791903,0.092025833,11.17938153,5.14E-29,7.62E-28
ENSG00000163412.13,1315.104494,-1.094255048,0.097887406,-11.17871126,5.18E-29,7.67E-28
ENSG00000123146.20,5400.873743,-1.285217286,0.114970562,-11.17866403,5.19E-29,7.67E-28
ENSG00000117983.17,31060.36361,3.956720611,0.354041036,11.17588135,5.35E-29,7.91E-28
ENSG00000158286.13,560.2921152,1.579089784,0.141296958,11.17568137,5.36E-29,7.93E-28
ENSG00000169271.3,12.69645955,-2.53686459,0.22700534,-11.17535206,5.38E-29,7.96E-28
ENSG00000120896.13,3096.377123,-1.161477626,0.103951729,-11.17324005,5.51E-29,8.14E-28
ENSG00000138483.3,2.140375676,-2.254136853,0.201816206,-11.16925593,5.77E-29,8.51E-28
ENSG00000236064.2,11.80833515,4.474413277,0.400658272,11.16765481,5.87E-29,8.66E-28
ENSG00000245812.3,12.44762543,-1.500326094,0.134362456,-11.16625985,5.96E-29,8.80E-28
ENSG00000102387.16,20.01114663,3.604608643,0.322862591,11.16452864,6.08E-29,8.97E-28
ENSG00000180879.14,14266.23685,1.355424012,0.12140498,11.1644845,6.08E-29,8.97E-28
ENSG00000254709.8,132.8443615,2.454895492,0.219933884,11.16197036,6.26E-29,9.22E-28
ENSG00000178821.13,114.3045429,1.986025599,0.177951487,11.16048893,6.36E-29,9.37E-28
ENSG00000184956.16,1056.549275,4.781807382,0.428606151,11.15664666,6.65E-29,9.78E-28
ENSG00000149428.19,9767.768498,1.113564219,0.099814645,11.15632096,6.67E-29,9.81E-28
ENSG00000102145.15,11.41956822,-1.754205821,0.157249753,-11.15553945,6.73E-29,9.89E-28
ENSG00000237594.2,15.17749747,3.46439928,0.310568491,11.15502499,6.77E-29,9.95E-28
ENSG00000005156.12,1540.329228,0.808409377,0.072496806,11.1509655,7.08E-29,1.04E-27
ENSG00000178927.18,4434.474237,0.77904026,0.069865453,11.15057915,7.11E-29,1.04E-27
ENSG00000183155.5,1012.309456,0.673646573,0.060418468,11.1496799,7.19E-29,1.05E-27
ENSG00000261327.5,17.22386236,2.687878954,0.241130158,11.14700448,7.41E-29,1.09E-27
ENSG00000107719.9,879.243272,-1.261137883,0.11316157,-11.14457749,7.61E-29,1.12E-27
ENSG00000233058.2,197.7111709,1.698346542,0.152399606,11.14403499,7.66E-29,1.12E-27
ENSG00000167123.19,2570.565791,1.448396224,0.130007034,11.14090657,7.93E-29,1.16E-27
ENSG00000101294.18,9312.664618,0.813798339,0.073060557,11.13868239,8.13E-29,1.19E-27
ENSG00000116711.10,2556.372885,2.426815218,0.217904315,11.13706818,8.28E-29,1.21E-27
ENSG00000082898.18,7382.503949,0.729156808,0.065496558,11.13275002,8.69E-29,1.27E-27
ENSG00000108651.10,2180.782011,0.62769088,0.056385535,11.13212596,8.75E-29,1.28E-27
ENSG00000187479.8,1125.182902,-1.83724385,0.165038956,-11.13218292,8.75E-29,1.28E-27
ENSG00000234456.8,755.4661945,-1.518229804,0.13638286,-11.13211592,8.75E-29,1.28E-27
ENSG00000136026.14,6836.864895,1.073395535,0.096437162,11.13051767,8.91E-29,1.30E-27
ENSG00000136929.13,3.506671835,-2.451197143,0.22022292,-11.13052693,8.91E-29,1.30E-27
ENSG00000174640.15,3821.523892,-1.796405447,0.161447692,-11.12685738,9.29E-29,1.35E-27
ENSG00000255182.2,49.45734257,2.076630812,0.186632151,11.12686533,9.28E-29,1.35E-27
ENSG00000117385.16,1892.35085,0.970063655,0.087194977,11.12522406,9.46E-29,1.38E-27
ENSG00000145536.15,281.5909113,2.314323271,0.208069116,11.12285821,9.71E-29,1.42E-27
ENSG00000100416.15,1070.391999,0.924154972,0.083093297,11.12189559,9.82E-29,1.43E-27
ENSG00000105825.14,6465.408001,3.638407329,0.327285419,11.11692462,1.04E-28,1.51E-27
ENSG00000151388.11,1272.738807,1.838351393,0.165367163,11.11678619,1.04E-28,1.51E-27
ENSG00000117834.13,146.3622359,-2.496432471,0.224633151,-11.11337511,1.08E-28,1.57E-27
ENSG00000100373.10,68.37031658,3.121370995,0.280873712,11.1130763,1.08E-28,1.58E-27
ENSG00000104918.8,156.859766,-2.954997873,0.265921664,-11.11228708,1.09E-28,1.59E-27
ENSG00000171885.18,6724.44792,-2.965185187,0.266951129,-11.10759559,1.15E-28,1.67E-27
